year,species_code,length,males,females,unsexed
2017,21720,810,43815,141600,0
2019,21720,810,42714,228258,0
2021,21720,810,15438,185118,0
1984,21720,820,79331,730119,5515
1987,21720,820,15737,81228,30869
1990,21720,820,97501,375512,0
1993,21720,820,53562,278750,0
1996,21720,820,117579,377252,0
1999,21720,820,94769,265958,0
2001,21720,820,6592,105264,0
2003,21720,820,104462,336821,0
2005,21720,820,41657,150607,0
2007,21720,820,21777,47839,0
2009,21720,820,67192,410529,0
2011,21720,820,38274,66349,0
2013,21720,820,50384,43679,0
2015,21720,820,0,48439,0
2017,21720,820,85604,21226,0
2019,21720,820,88936,206939,0
2021,21720,820,0,106524,0
1984,21720,830,66154,347561,0
1987,21720,830,54163,161524,0
1990,21720,830,113887,277962,0
1993,21720,830,22481,158079,0
1996,21720,830,97157,230211,0
1999,21720,830,92069,146347,0
2001,21720,830,28635,67274,0
2003,21720,830,34270,210897,0
2005,21720,830,90003,142304,0
2007,21720,830,0,133204,0
2009,21720,830,0,157966,0
2011,21720,830,17184,47758,0
2013,21720,830,0,117206,0
2015,21720,830,25488,149865,0
2017,21720,830,26243,97555,0
2019,21720,830,94287,34431,0
2021,21720,830,48482,145645,0
1984,21720,840,116751,404402,0
1987,21720,840,20114,128078,0
1990,21720,840,230158,286955,0
1993,21720,840,74115,135472,0
1996,21720,840,65675,230039,0
1999,21720,840,0,92862,0
2001,21720,840,78051,151409,0
2003,21720,840,105489,165748,0
2005,21720,840,149955,305060,0
2007,21720,840,11580,47955,0
2009,21720,840,19222,111586,0
2011,21720,840,32696,119425,0
2013,21720,840,16881,108300,0
2015,21720,840,0,44965,0
2017,21720,840,12932,92858,0
2019,21720,840,0,136062,0
2021,21720,840,55635,183751,0
1984,21720,850,22907,441809,0
1987,21720,850,52854,179534,0
1990,21720,850,74874,177041,0
1993,21720,850,63633,137044,0
1996,21720,850,27884,229083,0
1999,21720,850,34541,173808,0
2001,21720,850,17443,29315,0
2003,21720,850,96961,113671,0
2005,21720,850,109865,108887,0
2007,21720,850,0,37949,0
2009,21720,850,33515,100660,0
2011,21720,850,0,25993,0
2013,21720,850,0,136035,0
2015,21720,850,15766,46249,0
2017,21720,850,0,74744,0
2019,21720,850,53094,78389,0
2021,21720,850,16648,132519,0
1984,21720,860,2577,346280,0
1987,21720,860,38713,86895,0
1990,21720,860,24813,208618,0
1993,21720,860,68399,90829,0
1996,21720,860,106394,211041,0
1999,21720,860,0,57080,0
2001,21720,860,18395,106694,0
2003,21720,860,17230,146025,0
2005,21720,860,15112,63350,0
2007,21720,860,0,12574,0
2009,21720,860,26552,68058,0
2011,21720,860,0,71098,0
2013,21720,860,7600,16756,0
2015,21720,860,0,13577,0
2017,21720,860,35807,36909,0
2019,21720,860,41789,92842,0
2021,21720,860,0,37760,0
1984,21720,870,10074,383086,0
1987,21720,870,11951,52375,0
1990,21720,870,76422,88671,0
1993,21720,870,27723,105014,0
1996,21720,870,24399,161771,0
1999,21720,870,18623,38471,0
2001,21720,870,35789,66196,0
2003,21720,870,0,132069,0
2005,21720,870,37092,179424,0
2007,21720,870,11914,67861,0
2009,21720,870,0,97388,0
2011,21720,870,17055,41378,0
2013,21720,870,0,36081,0
2015,21720,870,5823,35753,0
2017,21720,870,14434,69629,0
2019,21720,870,34416,122916,0
2021,21720,870,0,109828,0
1984,21720,880,15698,276894,2667
1987,21720,880,35131,33997,0
1990,21720,880,58351,171112,0
1993,21720,880,33870,70776,0
1996,21720,880,37921,107611,0
1999,21720,880,19587,20991,0
2001,21720,880,19691,49453,0
2003,21720,880,11712,57044,0
2005,21720,880,115983,109653,0
2007,21720,880,0,22817,0
2009,21720,880,0,47229,0
2011,21720,880,23700,25149,0
2013,21720,880,18921,19156,0
2015,21720,880,53920,24754,0
2017,21720,880,0,97727,0
2019,21720,880,10284,131099,0
2021,21720,880,0,128302,0
1984,21720,890,0,197931,0
1987,21720,890,1663,60074,0
1990,21720,890,98516,247679,0
1993,21720,890,34024,163973,0
1996,21720,890,21612,123821,0
1999,21720,890,51809,105784,0
2001,21720,890,0,92411,0
2003,21720,890,0,50080,0
2005,21720,890,32293,142925,0
2007,21720,890,0,57281,0
2009,21720,890,0,45403,0
2011,21720,890,0,39366,0
2013,21720,890,18921,17975,0
2015,21720,890,6961,6180,0
2017,21720,890,12932,46987,0
2019,21720,890,0,96265,0
2021,21720,890,21643,122072,0
1984,21720,900,31539,209961,4896
1987,21720,900,1663,17392,0
1990,21720,900,22798,167890,0
1993,21720,900,16503,32076,0
1996,21720,900,49613,130127,0
1999,21720,900,21475,0,0
2001,21720,900,0,37134,0
2003,21720,900,7482,63478,0
2005,21720,900,277988,247477,0
2007,21720,900,12252,19311,0
2009,21720,900,0,24981,0
2011,21720,900,0,27212,0
2013,21720,900,0,10541,0
2015,21720,900,0,98782,0
2017,21720,900,11176,58034,0
2019,21720,900,0,61162,0
2021,21720,900,16648,35911,0
1984,21720,910,2791,106371,0
1987,21720,910,5264,13280,0
1990,21720,910,7799,165633,0
1993,21720,910,15126,39579,0
1996,21720,910,85456,197943,0
1999,21720,910,0,40915,0
2001,21720,910,0,39383,0
2003,21720,910,0,102524,0
2005,21720,910,93363,246372,0
2007,21720,910,0,10455,0
2009,21720,910,0,0,0
2011,21720,910,13644,12278,0
2013,21720,910,0,32768,0
2015,21720,910,0,5823,0
2017,21720,910,0,39228,0
2019,21720,910,0,0,0
2021,21720,910,0,63144,0
1984,21720,920,4119,152084,0
1987,21720,920,1615,34607,0
1990,21720,920,0,65297,0
1993,21720,920,15949,38757,0
1996,21720,920,8365,168400,0
1999,21720,920,0,0,0
2001,21720,920,0,49939,0
2003,21720,920,14219,53955,0
2005,21720,920,24666,323852,0
2007,21720,920,12494,9109,0
2009,21720,920,22481,35153,0
2011,21720,920,0,10051,0
2013,21720,920,0,13749,0
2015,21720,920,0,43397,0
2017,21720,920,11563,32126,0
2019,21720,920,0,48566,0
2021,21720,920,0,77920,0
1984,21720,930,7022,42575,0
1987,21720,930,1924,14813,0
1990,21720,930,0,50739,0
1993,21720,930,15691,68493,0
1996,21720,930,29106,93665,0
1999,21720,930,0,75119,0
2001,21720,930,0,176616,0
2003,21720,930,0,16373,0
2005,21720,930,185462,188739,0
2007,21720,930,0,57838,0
2009,21720,930,0,27154,0
2011,21720,930,0,0,0
2013,21720,930,0,10541,0
2015,21720,930,0,11646,0
2017,21720,930,0,12939,0
2019,21720,930,0,46393,0
2021,21720,930,0,68057,0
1984,21720,940,7022,24660,0
1987,21720,940,1615,38169,0
1990,21720,940,9359,119323,0
1993,21720,940,0,58645,0
1996,21720,940,7815,14269,0
1999,21720,940,0,0,0
2001,21720,940,0,39383,0
2003,21720,940,0,0,0
2005,21720,940,92719,111277,0
2007,21720,940,12093,10801,0
2009,21720,940,586992,36448,0
2011,21720,940,0,0,0
2013,21720,940,0,0,0
2015,21720,940,6180,9628,0
2017,21720,940,0,13311,0
2019,21720,940,15898,107018,0
2021,21720,940,0,45617,0
1984,21720,950,0,116058,0
1987,21720,950,3703,19704,0
1990,21720,950,0,35525,0
1993,21720,950,0,72830,0
1996,21720,950,55227,106383,0
1999,21720,950,0,15965,0
2001,21720,950,19691,19691,0
2003,21720,950,0,21845,0
2005,21720,950,111277,329038,0
2007,21720,950,16693,47655,0
2009,21720,950,0,36408,0
2011,21720,950,0,10394,0
2013,21720,950,0,0,0
2015,21720,950,0,19256,0
2017,21720,950,0,34035,0
2019,21720,950,0,18533,0
2021,21720,950,21395,0,0
1984,21720,960,0,22667,0
1987,21720,960,2133,48548,0
1990,21720,960,0,81165,0
1993,21720,960,0,49581,0
1996,21720,960,7494,47226,0
1999,21720,960,0,0,0
2001,21720,960,0,39383,0
2003,21720,960,0,11712,0
2005,21720,960,91198,303161,0
2007,21720,960,0,12574,0
2009,21720,960,11098,13925,0
2011,21720,960,0,41356,0
2013,21720,960,0,0,0
2015,21720,960,0,0,0
2017,21720,960,0,0,0
2019,21720,960,0,0,0
2021,21720,960,0,0,0
1984,21720,970,0,22871,0
1987,21720,970,0,4800,0
1990,21720,970,0,51944,0
1993,21720,970,0,37915,0
1996,21720,970,20283,89499,0
1999,21720,970,0,38748,0
2001,21720,970,17443,19691,0
2003,21720,970,0,10059,0
2005,21720,970,37092,351117,0
2007,21720,970,0,24748,0
2009,21720,970,0,13229,0
2011,21720,970,0,0,0
2013,21720,970,0,38244,0
2015,21720,970,0,9628,0
2017,21720,970,0,31641,0
2019,21720,970,0,0,0
2021,21720,970,0,0,0
1984,21720,980,0,35128,0
1987,21720,980,6781,1570,0
1990,21720,980,7756,41311,0
1993,21720,980,0,36133,0
1996,21720,980,29267,7631,0
1999,21720,980,0,39311,0
2001,21720,980,0,0,0
2003,21720,980,0,10845,0
2005,21720,980,0,403299,0
2007,21720,980,0,24822,0
2009,21720,980,0,0,0
2011,21720,980,0,0,0
2013,21720,980,0,19100,0
2015,21720,980,6479,0,0
2017,21720,980,0,39364,0
2019,21720,980,0,72610,0
2021,21720,980,0,64423,0
1984,21720,990,0,2791,0
1987,21720,990,2147,16573,0
1990,21720,990,0,15980,0
1993,21720,990,0,31365,0
1996,21720,990,0,24549,0
1999,21720,990,33136,48205,0
2001,21720,990,0,0,0
2003,21720,990,0,0,0
2005,21720,990,37092,333832,0
2007,21720,990,0,0,0
2009,21720,990,0,34946,0
2011,21720,990,0,0,0
2013,21720,990,0,0,0
2015,21720,990,0,0,0
2017,21720,990,0,0,0
2019,21720,990,0,18263,0
2021,21720,990,0,15438,0
1984,21720,1000,1894,6810,0
1987,21720,1000,0,9012,0
1990,21720,1000,0,10796,0
1993,21720,1000,0,54962,0
1996,21720,1000,0,78048,0
1999,21720,1000,0,50799,0
2001,21720,1000,0,56920,0
2003,21720,1000,0,0,0
2005,21720,1000,74185,128374,0
2007,21720,1000,0,12908,0
2009,21720,1000,0,13925,0
2011,21720,1000,0,0,0
2013,21720,1000,0,19156,0
2015,21720,1000,0,0,0
2017,21720,1000,0,0,0
2019,21720,1000,0,19114,0
2021,21720,1000,0,15438,0
1984,21720,1010,0,12528,0
1987,21720,1010,0,16722,0
1990,21720,1010,0,54467,0
1993,21720,1010,0,44203,0
1996,21720,1010,12784,8131,0
1999,21720,1010,0,0,0
2001,21720,1010,19691,19691,0
2003,21720,1010,0,0,0
2005,21720,1010,0,259647,0
2007,21720,1010,0,12908,0
2009,21720,1010,0,15905,0
2011,21720,1010,0,0,0
2013,21720,1010,0,0,0
2015,21720,1010,0,0,0
2017,21720,1010,0,0,0
2019,21720,1010,0,0,0
2021,21720,1010,0,0,0
1984,21720,1020,0,2577,0
1987,21720,1020,0,5318,0
1990,21720,1020,0,41008,0
1993,21720,1020,7786,17126,0
1996,21720,1020,0,153503,0
1999,21720,1020,18135,0,0
2001,21720,1020,0,19691,0
2003,21720,1020,0,0,0
2005,21720,1020,0,74185,0
2007,21720,1020,0,10801,0
2009,21720,1020,0,25635,0
2011,21720,1020,0,0,0
2013,21720,1020,0,7600,0
2015,21720,1020,0,15673,0
2017,21720,1020,0,0,0
2019,21720,1020,0,0,0
2021,21720,1020,0,31519,0
1984,21720,1030,0,0,0
1987,21720,1030,0,1615,0
1990,21720,1030,0,20933,0
1993,21720,1030,0,7802,0
1996,21720,1030,43223,0,0
1999,21720,1030,0,0,0
2001,21720,1030,0,0,0
2003,21720,1030,0,0,0
2005,21720,1030,0,165655,0
2007,21720,1030,12908,25075,0
2009,21720,1030,0,0,0
2011,21720,1030,0,0,0
2013,21720,1030,0,0,0
2015,21720,1030,0,0,0
2017,21720,1030,0,0,0
2019,21720,1030,0,0,0
2021,21720,1030,0,0,0
1984,21720,1040,0,0,0
1987,21720,1040,0,0,0
1990,21720,1040,0,0,0
1993,21720,1040,0,7215,0
1996,21720,1040,0,27877,0
1999,21720,1040,0,0,0
2001,21720,1040,0,0,0
2003,21720,1040,0,0,0
2005,21720,1040,0,222554,0
2007,21720,1040,0,25817,0
2009,21720,1040,0,0,0
2011,21720,1040,0,0,0
2013,21720,1040,0,0,0
2015,21720,1040,0,0,0
2017,21720,1040,0,0,0
2019,21720,1040,0,0,0
2021,21720,1040,0,0,0
1984,21720,1050,0,0,0
1987,21720,1050,0,13922,0
1990,21720,1050,0,15980,0
1993,21720,1050,0,7210,0
1996,21720,1050,0,33761,0
1999,21720,1050,0,0,0
2001,21720,1050,0,0,0
2003,21720,1050,0,0,0
2005,21720,1050,37092,72762,0
2007,21720,1050,0,0,0
2009,21720,1050,0,17556,0
2011,21720,1050,0,0,0
2013,21720,1050,0,0,0
2015,21720,1050,0,0,0
2017,21720,1050,0,0,0
2019,21720,1050,0,0,0
2021,21720,1050,0,0,0
1984,21720,1060,0,0,0
1987,21720,1060,0,0,0
1990,21720,1060,0,0,0
1993,21720,1060,0,0,0
1996,21720,1060,0,0,0
1999,21720,1060,0,0,0
2001,21720,1060,0,0,0
2003,21720,1060,0,0,0
2005,21720,1060,0,37092,0
2007,21720,1060,0,12908,0
2009,21720,1060,0,0,0
2011,21720,1060,0,0,0
2013,21720,1060,0,0,0
2015,21720,1060,0,0,0
2017,21720,1060,0,0,0
2019,21720,1060,0,0,0
2021,21720,1060,0,0,0
1984,21720,1070,0,0,0
1987,21720,1070,0,0,0
1990,21720,1070,0,0,0
1993,21720,1070,0,7786,0
1996,21720,1070,0,21612,0
1999,21720,1070,0,0,0
2001,21720,1070,0,0,0
2003,21720,1070,0,0,0
2005,21720,1070,0,0,0
2007,21720,1070,0,12908,0
2009,21720,1070,0,0,0
2011,21720,1070,0,0,0
2013,21720,1070,0,0,0
2015,21720,1070,0,0,0
2017,21720,1070,0,0,0
2019,21720,1070,0,0,0
2021,21720,1070,0,0,0
1984,21720,1080,0,0,0
1987,21720,1080,0,0,0
1990,21720,1080,0,0,0
1993,21720,1080,0,0,0
1996,21720,1080,0,0,0
1999,21720,1080,0,0,0
2001,21720,1080,0,0,0
2003,21720,1080,0,0,0
2005,21720,1080,0,0,0
2007,21720,1080,0,0,0
2009,21720,1080,0,0,0
2011,21720,1080,0,21853,0
2013,21720,1080,0,0,0
2015,21720,1080,0,0,0
2017,21720,1080,0,0,0
2019,21720,1080,0,0,0
2021,21720,1080,0,0,0
1984,21720,1090,0,0,0
1987,21720,1090,0,1615,0
1990,21720,1090,0,0,0
1993,21720,1090,0,0,0
1996,21720,1090,0,0,0
1999,21720,1090,0,0,0
2001,21720,1090,0,0,0
2003,21720,1090,0,0,0
2005,21720,1090,0,0,0
2007,21720,1090,0,12908,0
2009,21720,1090,0,0,0
2011,21720,1090,0,0,0
2013,21720,1090,0,0,0
2015,21720,1090,0,0,0
2017,21720,1090,0,0,0
2019,21720,1090,0,0,0
2021,21720,1090,0,0,0
1984,21720,1100,0,0,0
1987,21720,1100,0,2133,0
1990,21720,1100,0,0,0
1993,21720,1100,0,0,0
1996,21720,1100,0,0,0
1999,21720,1100,0,0,0
2001,21720,1100,0,0,0
2003,21720,1100,0,0,0
2005,21720,1100,0,0,0
2007,21720,1100,0,12908,0
2009,21720,1100,0,0,0
2011,21720,1100,0,0,0
2013,21720,1100,0,16259,0
2015,21720,1100,0,0,0
2017,21720,1100,0,0,0
2019,21720,1100,0,0,0
2021,21720,1100,0,0,0
1984,21720,1300,0,10680,0
1987,21720,1300,0,0,0
1990,21720,1300,0,0,0
1993,21720,1300,0,0,0
1996,21720,1300,0,0,0
1999,21720,1300,0,0,0
2001,21720,1300,0,0,0
2003,21720,1300,0,0,0
2005,21720,1300,0,0,0
2007,21720,1300,0,0,0
2009,21720,1300,0,0,0
2011,21720,1300,0,0,0
2013,21720,1300,0,0,0
2015,21720,1300,0,0,0
2017,21720,1300,0,0,0
2019,21720,1300,0,0,0
2021,21720,1300,0,0,0
1984,21740,30,0,0,0
1987,21740,30,0,0,0
1990,21740,30,0,0,0
1993,21740,30,0,0,0
1996,21740,30,0,0,0
1999,21740,30,0,0,0
2001,21740,30,0,0,15529
2003,21740,30,0,0,0
2005,21740,30,0,0,843193
2007,21740,30,0,0,0
2009,21740,30,0,0,0
2011,21740,30,0,0,0
2013,21740,30,0,0,0
2015,21740,30,0,0,0
2017,21740,30,0,0,0
2019,21740,30,0,0,0
2021,21740,30,0,0,0
1984,21740,40,0,0,72373
1987,21740,40,0,0,0
1990,21740,40,0,0,15925
1993,21740,40,0,0,0
1996,21740,40,0,0,596215
1999,21740,40,0,0,20386
2001,21740,40,0,0,106482
2003,21740,40,0,0,33976
2005,21740,40,0,0,0
2007,21740,40,0,0,0
2009,21740,40,0,0,0
2011,21740,40,0,189083,0
2013,21740,40,0,0,463356
2015,21740,40,18285,171972,0
2017,21740,40,0,0,351272
2019,21740,40,0,0,0
2021,21740,40,0,0,44273
1984,21740,50,0,0,200651
1987,21740,50,0,0,84506
1990,21740,50,0,0,801095
1993,21740,50,0,0,73452
1996,21740,50,0,11563,935997
1999,21740,50,0,28795,18353
2001,21740,50,0,129983,60788
2003,21740,50,0,0,0
2005,21740,50,0,0,100937
2007,21740,50,0,0,86743
2009,21740,50,0,0,122574
2011,21740,50,0,0,46076
2013,21740,50,0,0,264987
2015,21740,50,0,0,310196
2017,21740,50,0,0,1261901
2019,21740,50,0,0,34428
2021,21740,50,0,0,1709709
1984,21740,60,0,0,278761
1987,21740,60,0,0,279176
1990,21740,60,0,0,8701408
1993,21740,60,0,0,1300574
1996,21740,60,0,0,381477
1999,21740,60,0,0,0
2001,21740,60,0,0,295911
2003,21740,60,21108,0,163777
2005,21740,60,0,0,349667
2007,21740,60,0,0,1258342
2009,21740,60,0,0,411122
2011,21740,60,0,0,435100
2013,21740,60,0,0,102526
2015,21740,60,0,0,1441004
2017,21740,60,0,0,1074166
2019,21740,60,0,0,90808
2021,21740,60,0,0,3666971
1984,21740,70,0,0,369200
1987,21740,70,0,0,1359668
1990,21740,70,0,0,41197204
1993,21740,70,0,0,712719
1996,21740,70,8182,0,81902
1999,21740,70,0,0,0
2001,21740,70,0,0,56108
2003,21740,70,0,0,285943
2005,21740,70,0,0,834996
2007,21740,70,0,0,1577041
2009,21740,70,0,0,370541
2011,21740,70,0,109473,362129
2013,21740,70,0,19156,0
2015,21740,70,0,0,1776435
2017,21740,70,12360,0,1107331
2019,21740,70,89258,0,319332
2021,21740,70,0,0,5205878
1984,21740,80,0,0,580780
1987,21740,80,0,0,1509603
1990,21740,80,0,0,86559323
1993,21740,80,0,0,214006
1996,21740,80,0,47307,0
1999,21740,80,0,36746,0
2001,21740,80,0,0,0
2003,21740,80,0,21450,40277
2005,21740,80,0,0,91607
2007,21740,80,0,0,1059670
2009,21740,80,0,7924,11423
2011,21740,80,0,0,362129
2013,21740,80,47813,0,0
2015,21740,80,0,0,895056
2017,21740,80,0,0,937914
2019,21740,80,0,52676,650138
2021,21740,80,0,32665,4879319
1984,21740,90,0,0,751164
1987,21740,90,0,0,2854053
1990,21740,90,8553,37644,43103968
1993,21740,90,0,28030,177866
1996,21740,90,0,12495,8217
1999,21740,90,0,0,105851
2001,21740,90,0,0,0
2003,21740,90,0,0,0
2005,21740,90,0,0,51298
2007,21740,90,11434,206651,217457
2009,21740,90,15648,24911,82093
2011,21740,90,0,11289,72426
2013,21740,90,0,47585,0
2015,21740,90,0,0,464038
2017,21740,90,0,0,1547636
2019,21740,90,0,52383,345314
2021,21740,90,39130,0,178655
1984,21740,100,0,0,994153
1987,21740,100,0,0,1862496
1990,21740,100,0,0,4386925
1993,21740,100,4144,0,342451
1996,21740,100,0,0,54293
1999,21740,100,0,0,1334534
2001,21740,100,768916,2722042,81113
2003,21740,100,24502,39825,13186
2005,21740,100,70057,47575,1144004
2007,21740,100,125087,105923,231879
2009,21740,100,38825,34720,585439
2011,21740,100,58153,0,87559
2013,21740,100,477240,127937,16767
2015,21740,100,0,0,32371
2017,21740,100,0,0,574681
2019,21740,100,0,0,157304
2021,21740,100,0,0,0
1984,21740,110,0,0,308530
1987,21740,110,0,0,70001
1990,21740,110,0,0,85820
1993,21740,110,4144,0,55982
1996,21740,110,31505,49913,605184
1999,21740,110,104175,19091,5246012
2001,21740,110,2012279,5080353,10375348
2003,21740,110,0,24502,13501
2005,21740,110,352165,324487,6583918
2007,21740,110,1647921,870818,1758493
2009,21740,110,618645,355169,3743153
2011,21740,110,171738,284449,1234029
2013,21740,110,13767324,13682655,392425
2015,21740,110,20459,62022,83327
2017,21740,110,48169,26783,64604
2019,21740,110,21515,86059,110019
2021,21740,110,103842,93160,17405
1984,21740,120,0,0,0
1987,21740,120,155118,95682,125435
1990,21740,120,30861,40467,426113
1993,21740,120,36169,44909,115086
1996,21740,120,969824,1464743,2748062
1999,21740,120,291144,267939,6332366
2001,21740,120,6918852,7213579,32176271
2003,21740,120,54830,75525,133962
2005,21740,120,774370,728695,16439222
2007,21740,120,4525143,4468632,5104683
2009,21740,120,1840543,1452053,15477628
2011,21740,120,1159153,1221853,3704138
2013,21740,120,56027346,66896217,529747
2015,21740,120,213612,305647,233589
2017,21740,120,115897,38525,164539
2019,21740,120,215148,472288,263822
2021,21740,120,726216,566217,17405
1984,21740,130,0,7420,41082
1987,21740,130,3326759,2109288,28635
1990,21740,130,33240,116605,1416572
1993,21740,130,136115,253470,1193464
1996,21740,130,2270678,2856112,13939606
1999,21740,130,1360100,1451875,7039952
2001,21740,130,8819961,8448689,31013498
2003,21740,130,82280,152797,1060805
2005,21740,130,1675992,1442228,41574451
2007,21740,130,10342287,11185701,9922924
2009,21740,130,3942190,3299128,29809570
2011,21740,130,4825245,5887868,13982832
2013,21740,130,91226678,93134239,618936
2015,21740,130,1390305,1366410,449064
2017,21740,130,1463100,423551,807742
2019,21740,130,752654,313585,936502
2021,21740,130,4317597,2646072,303845
1984,21740,140,8831,0,413919
1987,21740,140,3608563,1005307,28635
1990,21740,140,309631,252024,3988225
1993,21740,140,627452,1023163,4388193
1996,21740,140,7208361,8216623,27219870
1999,21740,140,5083093,3912961,6549679
2001,21740,140,7796115,9251544,21631959
